 INFO [2011-04-05 21:07:07,787] - Starting up
DEBUG [2011-04-05 22:21:32,048] - Static SQL for entity: nhibernate_demo.Models.Feature
DEBUG [2011-04-05 22:21:32,048] -  Version select: SELECT ID FROM [Feature] WHERE ID = ?
DEBUG [2011-04-05 22:21:32,048] -  Snapshot select: SELECT feature_.ID, feature_.Name as Name2_ FROM [Feature] feature_ WHERE feature_.ID=?
DEBUG [2011-04-05 22:21:32,048] -  Insert 0: INSERT INTO [Feature] (Name, ID) VALUES (?, ?)
DEBUG [2011-04-05 22:21:32,048] -  Update 0: UPDATE [Feature] SET Name = ? WHERE ID = ?
DEBUG [2011-04-05 22:21:32,048] -  Delete 0: DELETE FROM [Feature] WHERE ID = ?
DEBUG [2011-04-05 22:21:32,048] -  Identity insert: INSERT INTO [Feature] (Name) VALUES (?); select SCOPE_IDENTITY()
DEBUG [2011-04-05 22:21:32,048] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 22:21:32,048] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 22:21:32,048] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ with (updlock, rowlock) WHERE feature0_.ID=?
DEBUG [2011-04-05 22:21:32,048] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ with (updlock, rowlock) WHERE feature0_.ID=?
DEBUG [2011-04-05 22:21:32,048] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ with (updlock, rowlock) WHERE feature0_.ID=?
DEBUG [2011-04-05 22:21:32,049] - Static select for action NHibernate.Engine.CascadingAction+MergeCascadingAction on entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 22:21:32,049] - Static select for action NHibernate.Engine.CascadingAction+RefreshCascadingAction on entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 22:21:32,058] - Static select for one-to-many nhibernate_demo.Models.ChocolateBar.Features: SELECT features0_.ChocolateBar_id as Chocolat3_1_, features0_.ID as ID1_, features0_.ID as ID2_0_, features0_.Name as Name2_0_ FROM [Feature] features0_ WHERE features0_.ChocolateBar_id=?
DEBUG [2011-04-05 22:21:32,059] - initializing class SessionFactoryObjectFactory
DEBUG [2011-04-05 22:21:32,059] - registered: 4ffe0b85ca374e6eb1f3ac466e06abba(unnamed)
 INFO [2011-04-05 22:21:32,059] - no name configured
DEBUG [2011-04-05 22:21:32,059] - Instantiated session factory
DEBUG [2011-04-05 22:21:32,064] - Checking 0 named HQL queries
DEBUG [2011-04-05 22:21:32,064] - Checking 0 named SQL queries
DEBUG [2011-04-05 22:21:32,081] - [session-id=398e0c06-d927-4e12-896a-c399b91e466c] opened session at timestamp: 634376388920, for session factory: [/4ffe0b85ca374e6eb1f3ac466e06abba]
DEBUG [2011-04-05 22:21:32,089] - loading entity: [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:32,090] - creating new proxy for entity
DEBUG [2011-04-05 22:21:32,267] - after autocommit
DEBUG [2011-04-05 22:21:32,268] - transaction completion
DEBUG [2011-04-05 22:21:32,268] - aggressively releasing database connection
DEBUG [2011-04-05 22:21:33,347] - initializing proxy: [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:33,349] - attempting to resolve: [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:33,351] - object not resolved in any cache: [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:33,351] - Fetching entity: [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:33,354] - loading entity: [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:33,375] - Opened new IDbCommand, open IDbCommands: 1
DEBUG [2011-04-05 22:21:33,375] - Building an IDbCommand object for the SqlString: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 22:21:33,378] - BindParameters(Positional0:NHibernate.Type.Int32Type) 3 -> [0]
DEBUG [2011-04-05 22:21:33,379] - binding '3' to parameter: 0
 INFO [2011-04-05 22:21:33,380] - SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=@p0
DEBUG [2011-04-05 22:21:33,384] - SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=@p0;@p0 = 3 [Type: Int32 (0)]
DEBUG [2011-04-05 22:21:33,384] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 22:21:33,386] - ExecuteReader took 0 ms
DEBUG [2011-04-05 22:21:33,386] - Opened IDataReader, open IDataReaders: 1
DEBUG [2011-04-05 22:21:33,387] - processing result set
DEBUG [2011-04-05 22:21:33,387] - result set row: 0
DEBUG [2011-04-05 22:21:33,390] - result row: EntityKey[nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:33,394] - Initializing object from DataReader: [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:33,398] - Hydrating entity: [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:33,399] - returning 'Mr. Big' as column: Name0_0_
DEBUG [2011-04-05 22:21:33,399] - returning null as column: Chocolat3_0_0_
DEBUG [2011-04-05 22:21:33,401] - done processing result set (1 rows)
DEBUG [2011-04-05 22:21:33,402] - running NHybridDataReader.Dispose()
DEBUG [2011-04-05 22:21:33,402] - Closed IDataReader, open IDataReaders :0
DEBUG [2011-04-05 22:21:33,402] - DataReader was closed after 16 ms
DEBUG [2011-04-05 22:21:33,403] - Closed IDbCommand, open IDbCommands: 0
DEBUG [2011-04-05 22:21:33,403] - aggressively releasing database connection
DEBUG [2011-04-05 22:21:33,403] - Closing connection
DEBUG [2011-04-05 22:21:33,404] - total objects hydrated: 1
DEBUG [2011-04-05 22:21:33,407] - resolving associations for [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:33,410] - creating collection wrapper:[nhibernate_demo.Models.ChocolateBar.Features#3]
DEBUG [2011-04-05 22:21:33,419] - done materializing entity [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:33,420] - initializing non-lazy collections
DEBUG [2011-04-05 22:21:33,420] - done entity load
DEBUG [2011-04-05 22:21:41,780] - [session-id=474c1b53-339a-4f4c-8be0-cae91ebc798f] opened session at timestamp: 634376389017, for session factory: [/4ffe0b85ca374e6eb1f3ac466e06abba]
DEBUG [2011-04-05 22:21:41,782] - Begin (Unspecified)
DEBUG [2011-04-05 22:21:41,782] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 22:21:41,791] - unsaved-value: 0
DEBUG [2011-04-05 22:21:41,791] - detached instance of: nhibernate_demo.Models.ChocolateBar
DEBUG [2011-04-05 22:21:41,791] - updating detached instance
DEBUG [2011-04-05 22:21:41,792] - updating [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:41,795] - collection dereferenced while transient [nhibernate_demo.Models.ChocolateBar.Features#3]
DEBUG [2011-04-05 22:21:41,796] - updating [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:41,798] - Start Commit
DEBUG [2011-04-05 22:21:41,801] - flushing session
DEBUG [2011-04-05 22:21:41,802] - processing flush-time cascades
DEBUG [2011-04-05 22:21:41,803] - dirty checking collections
DEBUG [2011-04-05 22:21:41,804] - Flushing entities and processing referenced collections
DEBUG [2011-04-05 22:21:41,811] - Updating entity: [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:41,815] - Processing unreferenced collections
DEBUG [2011-04-05 22:21:41,815] - Scheduling collection removes/(re)creates/updates
DEBUG [2011-04-05 22:21:41,816] - Flushed: 0 insertions, 1 updates, 0 deletions to 1 objects
DEBUG [2011-04-05 22:21:41,816] - Flushed: 0 (re)creations, 0 updates, 1 removals to 0 collections
DEBUG [2011-04-05 22:21:41,816] - listing entities:
DEBUG [2011-04-05 22:21:41,818] - nhibernate_demo.Models.ChocolateBar{'ID'='3', 'Features'='null', 'Name'='Mr. Big1', 'Chocolatier'='null'}
DEBUG [2011-04-05 22:21:41,818] - executing flush
DEBUG [2011-04-05 22:21:41,819] - registering flush begin
DEBUG [2011-04-05 22:21:41,828] - Updating entity: [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:41,829] - Opened new IDbCommand, open IDbCommands: 1
DEBUG [2011-04-05 22:21:41,829] - Building an IDbCommand object for the SqlString: UPDATE [ChocolateBar] SET Name = ?, ChocolatierID = ? WHERE ID = ?
DEBUG [2011-04-05 22:21:41,830] - Dehydrating entity: [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:41,830] - binding 'Mr. Big1' to parameter: 0
DEBUG [2011-04-05 22:21:41,831] - binding null to parameter: 1
DEBUG [2011-04-05 22:21:41,831] - binding '3' to parameter: 2
DEBUG [2011-04-05 22:21:41,832] - UPDATE [ChocolateBar] SET Name = @p0, ChocolatierID = @p1 WHERE ID = @p2;@p0 = 'Mr. Big1' [Type: String (4000)], @p1 = NULL [Type: Int32 (0)], @p2 = 3 [Type: Int32 (0)]
DEBUG [2011-04-05 22:21:41,832] - Enlist Command
DEBUG [2011-04-05 22:21:41,834] - ExecuteNonQuery took 2 ms
DEBUG [2011-04-05 22:21:41,837] - ExecuteBatch for 1 statements took 0 ms
DEBUG [2011-04-05 22:21:41,837] - Closed IDbCommand, open IDbCommands: 0
DEBUG [2011-04-05 22:21:41,840] - Deleting collection: [nhibernate_demo.Models.ChocolateBar.Features#3]
DEBUG [2011-04-05 22:21:41,840] - Opened new IDbCommand, open IDbCommands: 1
DEBUG [2011-04-05 22:21:41,840] - Building an IDbCommand object for the SqlString: UPDATE [Feature] SET ChocolateBar_id = null WHERE ChocolateBar_id = ?
DEBUG [2011-04-05 22:21:41,840] - binding '3' to parameter: 0
DEBUG [2011-04-05 22:21:41,840] - UPDATE [Feature] SET ChocolateBar_id = null WHERE ChocolateBar_id = @p0;@p0 = 3 [Type: Int32 (0)]
DEBUG [2011-04-05 22:21:41,840] - Enlist Command
DEBUG [2011-04-05 22:21:41,840] - ExecuteNonQuery took 0 ms
DEBUG [2011-04-05 22:21:41,840] - Closed IDbCommand, open IDbCommands: 0
DEBUG [2011-04-05 22:21:41,840] - done deleting collection
DEBUG [2011-04-05 22:21:41,841] - registering flush end
DEBUG [2011-04-05 22:21:41,843] - post flush
DEBUG [2011-04-05 22:21:41,844] - before transaction completion
DEBUG [2011-04-05 22:21:41,845] - IDbTransaction Committed
DEBUG [2011-04-05 22:21:41,845] - transaction completion
DEBUG [2011-04-05 22:21:41,845] - aggressively releasing database connection
DEBUG [2011-04-05 22:21:41,845] - Closing connection
DEBUG [2011-04-05 22:21:41,846] - IDbTransaction disposed.
DEBUG [2011-04-05 22:21:42,030] - [session-id=d40beb9b-ed42-43ea-a31d-8011b7022592] opened session at timestamp: 634376389020, for session factory: [/4ffe0b85ca374e6eb1f3ac466e06abba]
DEBUG [2011-04-05 22:21:42,053] - unable to locate HQL query plan in cache; generating (NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.ChocolateBar])
DEBUG [2011-04-05 22:21:42,405] - select << begin [level=1, statement=select]
DEBUG [2011-04-05 22:21:42,420] - FromClause{level=1} :  nhibernate_demo.Models.ChocolateBar (<generated>_0) -> chocolateb0_
DEBUG [2011-04-05 22:21:42,434] - Resolved :  <generated>_0 -> chocolateb0_.ID
DEBUG [2011-04-05 22:21:42,437] - select : finishing up [level=1, statement=select]
DEBUG [2011-04-05 22:21:42,438] - processQuery() : ( SELECT ( {select clause} chocolateb0_.ID ) ( FromClause{level=1} [ChocolateBar] chocolateb0_ ) )
DEBUG [2011-04-05 22:21:42,459] - Using FROM fragment [[ChocolateBar] chocolateb0_]
DEBUG [2011-04-05 22:21:42,463] - select >> end [level=1, statement=select]
DEBUG [2011-04-05 22:21:42,464] - throwQueryException() : no errors
DEBUG [2011-04-05 22:21:42,491] - SQL: select chocolateb0_.ID as ID0_, chocolateb0_.Name as Name0_, chocolateb0_.ChocolatierID as Chocolat3_0_ from [ChocolateBar] chocolateb0_
DEBUG [2011-04-05 22:21:42,491] - throwQueryException() : no errors
DEBUG [2011-04-05 22:21:42,518] - located HQL query plan in cache (NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.ChocolateBar])
DEBUG [2011-04-05 22:21:42,521] - find: NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.ChocolateBar]
DEBUG [2011-04-05 22:21:42,522] - named parameters: {}
DEBUG [2011-04-05 22:21:42,526] - Opened new IDbCommand, open IDbCommands: 1
DEBUG [2011-04-05 22:21:42,526] - Building an IDbCommand object for the SqlString: select chocolateb0_.ID as ID0_, chocolateb0_.Name as Name0_, chocolateb0_.ChocolatierID as Chocolat3_0_ from [ChocolateBar] chocolateb0_
 INFO [2011-04-05 22:21:42,526] - select chocolateb0_.ID as ID0_, chocolateb0_.Name as Name0_, chocolateb0_.ChocolatierID as Chocolat3_0_ from [ChocolateBar] chocolateb0_
DEBUG [2011-04-05 22:21:42,526] - select chocolateb0_.ID as ID0_, chocolateb0_.Name as Name0_, chocolateb0_.ChocolatierID as Chocolat3_0_ from [ChocolateBar] chocolateb0_
DEBUG [2011-04-05 22:21:42,526] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 22:21:42,526] - ExecuteReader took 0 ms
DEBUG [2011-04-05 22:21:42,526] - Opened IDataReader, open IDataReaders: 1
DEBUG [2011-04-05 22:21:42,527] - processing result set
DEBUG [2011-04-05 22:21:42,527] - result set row: 0
DEBUG [2011-04-05 22:21:42,527] - returning '3' as column: ID0_
DEBUG [2011-04-05 22:21:42,527] - result row: EntityKey[nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:42,527] - Initializing object from DataReader: [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:42,527] - Hydrating entity: [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:42,528] - returning 'Mr. Big1' as column: Name0_
DEBUG [2011-04-05 22:21:42,528] - returning null as column: Chocolat3_0_
DEBUG [2011-04-05 22:21:42,528] - done processing result set (1 rows)
DEBUG [2011-04-05 22:21:42,528] - running NHybridDataReader.Dispose()
DEBUG [2011-04-05 22:21:42,528] - Closed IDataReader, open IDataReaders :0
DEBUG [2011-04-05 22:21:42,528] - DataReader was closed after 2 ms
DEBUG [2011-04-05 22:21:42,528] - Closed IDbCommand, open IDbCommands: 0
DEBUG [2011-04-05 22:21:42,529] - aggressively releasing database connection
DEBUG [2011-04-05 22:21:42,529] - Closing connection
DEBUG [2011-04-05 22:21:42,529] - total objects hydrated: 1
DEBUG [2011-04-05 22:21:42,529] - resolving associations for [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:42,529] - creating collection wrapper:[nhibernate_demo.Models.ChocolateBar.Features#3]
DEBUG [2011-04-05 22:21:42,529] - done materializing entity [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:21:42,529] - initializing non-lazy collections
DEBUG [2011-04-05 22:21:42,530] - after autocommit
DEBUG [2011-04-05 22:21:42,530] - transaction completion
DEBUG [2011-04-05 22:21:42,530] - aggressively releasing database connection
DEBUG [2011-04-05 22:21:42,535] - initializing collection [nhibernate_demo.Models.ChocolateBar.Features#3]
DEBUG [2011-04-05 22:21:42,535] - checking second-level cache
DEBUG [2011-04-05 22:21:42,536] - collection not cached
DEBUG [2011-04-05 22:21:42,538] - loading collection: [nhibernate_demo.Models.ChocolateBar.Features#3]
DEBUG [2011-04-05 22:21:42,538] - Opened new IDbCommand, open IDbCommands: 1
DEBUG [2011-04-05 22:21:42,538] - Building an IDbCommand object for the SqlString: SELECT features0_.ChocolateBar_id as Chocolat3_1_, features0_.ID as ID1_, features0_.ID as ID2_0_, features0_.Name as Name2_0_ FROM [Feature] features0_ WHERE features0_.ChocolateBar_id=?
DEBUG [2011-04-05 22:21:42,538] - BindParameters(Positional0:NHibernate.Type.Int32Type) 3 -> [0]
DEBUG [2011-04-05 22:21:42,538] - binding '3' to parameter: 0
 INFO [2011-04-05 22:21:42,538] - SELECT features0_.ChocolateBar_id as Chocolat3_1_, features0_.ID as ID1_, features0_.ID as ID2_0_, features0_.Name as Name2_0_ FROM [Feature] features0_ WHERE features0_.ChocolateBar_id=@p0
DEBUG [2011-04-05 22:21:42,538] - SELECT features0_.ChocolateBar_id as Chocolat3_1_, features0_.ID as ID1_, features0_.ID as ID2_0_, features0_.Name as Name2_0_ FROM [Feature] features0_ WHERE features0_.ChocolateBar_id=@p0;@p0 = 3 [Type: Int32 (0)]
DEBUG [2011-04-05 22:21:42,538] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 22:21:42,538] - ExecuteReader took 0 ms
DEBUG [2011-04-05 22:21:42,538] - Opened IDataReader, open IDataReaders: 1
DEBUG [2011-04-05 22:21:42,538] - result set contains (possibly empty) collection: [nhibernate_demo.Models.ChocolateBar.Features#3]
DEBUG [2011-04-05 22:21:42,540] - constructing collection load context for result set [NHibernate.Driver.NHybridDataReader]
DEBUG [2011-04-05 22:21:42,541] - starting attempt to find loading collection [[nhibernate_demo.Models.ChocolateBar.Features#3]]
DEBUG [2011-04-05 22:21:42,542] - collection not yet initialized; initializing
DEBUG [2011-04-05 22:21:42,544] - processing result set
DEBUG [2011-04-05 22:21:42,544] - done processing result set (0 rows)
DEBUG [2011-04-05 22:21:42,544] - running NHybridDataReader.Dispose()
DEBUG [2011-04-05 22:21:42,544] - Closed IDataReader, open IDataReaders :0
DEBUG [2011-04-05 22:21:42,544] - DataReader was closed after 5 ms
DEBUG [2011-04-05 22:21:42,544] - Closed IDbCommand, open IDbCommands: 0
DEBUG [2011-04-05 22:21:42,544] - aggressively releasing database connection
DEBUG [2011-04-05 22:21:42,544] - Closing connection
DEBUG [2011-04-05 22:21:42,544] - total objects hydrated: 0
DEBUG [2011-04-05 22:21:42,546] - attempting to locate loading collection entry [CollectionKey[nhibernate_demo.Models.ChocolateBar.Features#3]] in any result-set context
DEBUG [2011-04-05 22:21:42,546] - collection [CollectionKey[nhibernate_demo.Models.ChocolateBar.Features#3]] not located in load context
DEBUG [2011-04-05 22:21:42,547] - removing collection load entry [NHibernate.Engine.Loading.LoadingCollectionEntry<rs=NHibernate.Driver.NHybridDataReader, coll=[nhibernate_demo.Models.ChocolateBar.Features#3]>@1380b61]
DEBUG [2011-04-05 22:21:42,548] - 1 collections were found in result set for role: nhibernate_demo.Models.ChocolateBar.Features
DEBUG [2011-04-05 22:21:42,549] - ending loading collection [NHibernate.Engine.Loading.LoadingCollectionEntry<rs=NHibernate.Driver.NHybridDataReader, coll=[nhibernate_demo.Models.ChocolateBar.Features#3]>@1380b61]
DEBUG [2011-04-05 22:21:42,551] - collection fully initialized: [nhibernate_demo.Models.ChocolateBar.Features#3]
DEBUG [2011-04-05 22:21:42,551] - 1 collections initialized for role: nhibernate_demo.Models.ChocolateBar.Features
DEBUG [2011-04-05 22:21:42,551] - initializing non-lazy collections
DEBUG [2011-04-05 22:21:42,552] - done loading collection
DEBUG [2011-04-05 22:21:42,552] - collection initialized
DEBUG [2011-04-05 22:22:46,662] - [session-id=d5214fd9-7c33-4b57-b4e8-5f16d0a1a1a4] opened session at timestamp: 634376389666, for session factory: [/4ffe0b85ca374e6eb1f3ac466e06abba]
DEBUG [2011-04-05 22:22:46,680] - [session-id=474c1b53-339a-4f4c-8be0-cae91ebc798f] executing real Dispose(False)
DEBUG [2011-04-05 22:22:47,033] - located HQL query plan in cache (NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.ChocolateBar])
DEBUG [2011-04-05 22:22:47,033] - located HQL query plan in cache (NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.ChocolateBar])
DEBUG [2011-04-05 22:22:47,033] - find: NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.ChocolateBar]
DEBUG [2011-04-05 22:22:47,033] - named parameters: {}
DEBUG [2011-04-05 22:22:47,033] - Opened new IDbCommand, open IDbCommands: 1
DEBUG [2011-04-05 22:22:47,033] - Building an IDbCommand object for the SqlString: select chocolateb0_.ID as ID0_, chocolateb0_.Name as Name0_, chocolateb0_.ChocolatierID as Chocolat3_0_ from [ChocolateBar] chocolateb0_
 INFO [2011-04-05 22:22:47,033] - select chocolateb0_.ID as ID0_, chocolateb0_.Name as Name0_, chocolateb0_.ChocolatierID as Chocolat3_0_ from [ChocolateBar] chocolateb0_
DEBUG [2011-04-05 22:22:47,033] - select chocolateb0_.ID as ID0_, chocolateb0_.Name as Name0_, chocolateb0_.ChocolatierID as Chocolat3_0_ from [ChocolateBar] chocolateb0_
DEBUG [2011-04-05 22:22:47,033] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 22:22:47,034] - ExecuteReader took 0 ms
DEBUG [2011-04-05 22:22:47,034] - Opened IDataReader, open IDataReaders: 1
DEBUG [2011-04-05 22:22:47,034] - processing result set
DEBUG [2011-04-05 22:22:47,034] - result set row: 0
DEBUG [2011-04-05 22:22:47,034] - returning '3' as column: ID0_
DEBUG [2011-04-05 22:22:47,034] - result row: EntityKey[nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:22:47,034] - Initializing object from DataReader: [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:22:47,034] - Hydrating entity: [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:22:47,034] - returning 'Mr. Big1' as column: Name0_
DEBUG [2011-04-05 22:22:47,034] - returning null as column: Chocolat3_0_
DEBUG [2011-04-05 22:22:47,034] - done processing result set (1 rows)
DEBUG [2011-04-05 22:22:47,034] - running NHybridDataReader.Dispose()
DEBUG [2011-04-05 22:22:47,034] - Closed IDataReader, open IDataReaders :0
DEBUG [2011-04-05 22:22:47,034] - DataReader was closed after 0 ms
DEBUG [2011-04-05 22:22:47,034] - Closed IDbCommand, open IDbCommands: 0
DEBUG [2011-04-05 22:22:47,034] - aggressively releasing database connection
DEBUG [2011-04-05 22:22:47,034] - Closing connection
DEBUG [2011-04-05 22:22:47,034] - total objects hydrated: 1
DEBUG [2011-04-05 22:22:47,034] - resolving associations for [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:22:47,034] - creating collection wrapper:[nhibernate_demo.Models.ChocolateBar.Features#3]
DEBUG [2011-04-05 22:22:47,034] - done materializing entity [nhibernate_demo.Models.ChocolateBar#3]
DEBUG [2011-04-05 22:22:47,034] - initializing non-lazy collections
DEBUG [2011-04-05 22:22:47,034] - after autocommit
DEBUG [2011-04-05 22:22:47,034] - transaction completion
DEBUG [2011-04-05 22:22:47,034] - aggressively releasing database connection
DEBUG [2011-04-05 22:22:47,035] - initializing collection [nhibernate_demo.Models.ChocolateBar.Features#3]
DEBUG [2011-04-05 22:22:47,035] - checking second-level cache
DEBUG [2011-04-05 22:22:47,035] - collection not cached
DEBUG [2011-04-05 22:22:47,035] - loading collection: [nhibernate_demo.Models.ChocolateBar.Features#3]
DEBUG [2011-04-05 22:22:47,035] - Opened new IDbCommand, open IDbCommands: 1
DEBUG [2011-04-05 22:22:47,035] - Building an IDbCommand object for the SqlString: SELECT features0_.ChocolateBar_id as Chocolat3_1_, features0_.ID as ID1_, features0_.ID as ID2_0_, features0_.Name as Name2_0_ FROM [Feature] features0_ WHERE features0_.ChocolateBar_id=?
DEBUG [2011-04-05 22:22:47,035] - BindParameters(Positional0:NHibernate.Type.Int32Type) 3 -> [0]
DEBUG [2011-04-05 22:22:47,035] - binding '3' to parameter: 0
 INFO [2011-04-05 22:22:47,035] - SELECT features0_.ChocolateBar_id as Chocolat3_1_, features0_.ID as ID1_, features0_.ID as ID2_0_, features0_.Name as Name2_0_ FROM [Feature] features0_ WHERE features0_.ChocolateBar_id=@p0
DEBUG [2011-04-05 22:22:47,035] - SELECT features0_.ChocolateBar_id as Chocolat3_1_, features0_.ID as ID1_, features0_.ID as ID2_0_, features0_.Name as Name2_0_ FROM [Feature] features0_ WHERE features0_.ChocolateBar_id=@p0;@p0 = 3 [Type: Int32 (0)]
DEBUG [2011-04-05 22:22:47,035] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 22:22:47,035] - ExecuteReader took 0 ms
DEBUG [2011-04-05 22:22:47,035] - Opened IDataReader, open IDataReaders: 1
DEBUG [2011-04-05 22:22:47,035] - result set contains (possibly empty) collection: [nhibernate_demo.Models.ChocolateBar.Features#3]
DEBUG [2011-04-05 22:22:47,035] - constructing collection load context for result set [NHibernate.Driver.NHybridDataReader]
DEBUG [2011-04-05 22:22:47,035] - starting attempt to find loading collection [[nhibernate_demo.Models.ChocolateBar.Features#3]]
DEBUG [2011-04-05 22:22:47,035] - collection not yet initialized; initializing
DEBUG [2011-04-05 22:22:47,035] - processing result set
DEBUG [2011-04-05 22:22:47,035] - done processing result set (0 rows)
DEBUG [2011-04-05 22:22:47,035] - running NHybridDataReader.Dispose()
DEBUG [2011-04-05 22:22:47,035] - Closed IDataReader, open IDataReaders :0
DEBUG [2011-04-05 22:22:47,035] - DataReader was closed after 0 ms
DEBUG [2011-04-05 22:22:47,035] - Closed IDbCommand, open IDbCommands: 0
DEBUG [2011-04-05 22:22:47,035] - aggressively releasing database connection
DEBUG [2011-04-05 22:22:47,036] - Closing connection
DEBUG [2011-04-05 22:22:47,036] - total objects hydrated: 0
DEBUG [2011-04-05 22:22:47,036] - attempting to locate loading collection entry [CollectionKey[nhibernate_demo.Models.ChocolateBar.Features#3]] in any result-set context
DEBUG [2011-04-05 22:22:47,036] - collection [CollectionKey[nhibernate_demo.Models.ChocolateBar.Features#3]] not located in load context
DEBUG [2011-04-05 22:22:47,036] - removing collection load entry [NHibernate.Engine.Loading.LoadingCollectionEntry<rs=NHibernate.Driver.NHybridDataReader, coll=[nhibernate_demo.Models.ChocolateBar.Features#3]>@10d05e5]
DEBUG [2011-04-05 22:22:47,036] - 1 collections were found in result set for role: nhibernate_demo.Models.ChocolateBar.Features
DEBUG [2011-04-05 22:22:47,036] - ending loading collection [NHibernate.Engine.Loading.LoadingCollectionEntry<rs=NHibernate.Driver.NHybridDataReader, coll=[nhibernate_demo.Models.ChocolateBar.Features#3]>@10d05e5]
DEBUG [2011-04-05 22:22:47,036] - collection fully initialized: [nhibernate_demo.Models.ChocolateBar.Features#3]
DEBUG [2011-04-05 22:22:47,036] - 1 collections initialized for role: nhibernate_demo.Models.ChocolateBar.Features
DEBUG [2011-04-05 22:22:47,036] - initializing non-lazy collections
DEBUG [2011-04-05 22:22:47,036] - done loading collection
DEBUG [2011-04-05 22:22:47,036] - collection initialized
